datetime,count
2011-04-23 06:00:00,16.4
2011-04-23 07:00:00,56.43
2011-04-23 08:00:00,50.67
2011-04-23 09:00:00,62.04
2011-04-23 10:00:00,152.61
2011-04-23 11:00:00,93.19
2011-04-23 12:00:00,143.32
2011-04-23 13:00:00,151.63
2011-04-23 14:00:00,205.01
2011-04-23 15:00:00,236.56
2011-04-23 16:00:00,242.69
2011-04-23 17:00:00,284.69
2011-04-23 18:00:00,245.9
2011-04-23 19:00:00,176.53
2011-04-23 20:00:00,135.93
2011-04-23 21:00:00,115.03
2011-04-23 22:00:00,108.66
2011-04-23 23:00:00,74.03
2011-04-24 00:00:00,45.78
2011-04-24 01:00:00,36.84
2011-04-24 02:00:00,29.29
2011-04-24 03:00:00,26.91
2011-04-24 04:00:00,9.46
2011-04-24 05:00:00,11.11
2011-04-24 06:00:00,14.83
2011-04-24 07:00:00,104.41
2011-04-24 08:00:00,142.16
2011-04-24 09:00:00,171.82
2011-04-24 10:00:00,254.92
2011-04-24 11:00:00,316.84
2011-04-24 12:00:00,332.26
2011-04-24 13:00:00,336.82
2011-04-24 14:00:00,343.76
2011-04-24 15:00:00,346.45
2011-04-24 16:00:00,350.22
2011-04-24 17:00:00,331.43
2011-04-24 18:00:00,307.54
2011-04-24 19:00:00,180.42
2011-04-24 20:00:00,141.46
2011-04-24 21:00:00,85.17
2011-04-24 22:00:00,73.21
2011-04-24 23:00:00,60.59
2011-04-25 00:00:00,24.54
2011-04-25 01:00:00,11.85
2011-04-25 02:00:00,8.88
2011-04-25 03:00:00,4.67
2011-04-25 04:00:00,4.31
2011-04-25 05:00:00,13.95
2011-04-25 06:00:00,55.59
2011-04-25 07:00:00,190.14
2011-04-25 08:00:00,319.65
2011-04-25 09:00:00,155.28
2011-04-25 10:00:00,116.76
2011-04-25 11:00:00,120.47
2011-04-25 12:00:00,134.6
2011-04-25 13:00:00,141.16
2011-04-25 14:00:00,147.99
2011-04-25 15:00:00,150.84
2011-04-25 16:00:00,210.0
2011-04-25 17:00:00,397.46
2011-04-25 18:00:00,390.2
2011-04-25 19:00:00,276.95
2011-04-25 20:00:00,196.52
2011-04-25 21:00:00,148.55
2011-04-25 22:00:00,107.49
2011-04-25 23:00:00,53.5
2011-04-26 00:00:00,26.62
2011-04-26 01:00:00,12.79
2011-04-26 02:00:00,6.47
2011-04-26 03:00:00,3.63
2011-04-26 04:00:00,4.46
2011-04-26 05:00:00,8.46
2011-04-26 06:00:00,53.3
2011-04-26 07:00:00,189.58
2011-04-26 08:00:00,325.73
2011-04-26 09:00:00,148.95
2011-04-26 10:00:00,111.52
2011-04-26 11:00:00,121.48
2011-04-26 12:00:00,135.92
2011-04-26 13:00:00,142.93
2011-04-26 14:00:00,140.29
2011-04-26 15:00:00,135.47
2011-04-26 16:00:00,209.61
2011-04-26 17:00:00,397.1
2011-04-26 18:00:00,384.34
2011-04-26 19:00:00,260.54
2011-04-26 20:00:00,182.73
2011-04-26 21:00:00,144.87
2011-04-26 22:00:00,117.64
2011-04-26 23:00:00,60.25
2011-04-27 00:00:00,28.68
2011-04-27 01:00:00,11.97
2011-04-27 02:00:00,7.52
2011-04-27 03:00:00,3.52
2011-04-27 04:00:00,4.18
2011-04-27 05:00:00,8.38
2011-04-27 06:00:00,52.65
2011-04-27 07:00:00,193.01
2011-04-27 08:00:00,324.68
2011-04-27 09:00:00,140.89
2011-04-27 10:00:00,94.79
2011-04-27 11:00:00,91.8
2011-04-27 12:00:00,108.58
2011-04-27 13:00:00,102.95
2011-04-27 14:00:00,125.98
2011-04-27 15:00:00,131.67
2011-04-27 16:00:00,194.2
2011-04-27 17:00:00,302.86
2011-04-27 18:00:00,295.19
2011-04-27 19:00:00,239.61
2011-04-27 20:00:00,176.12
2011-04-27 21:00:00,126.68
2011-04-27 22:00:00,103.81
2011-04-27 23:00:00,57.36
2011-04-28 00:00:00,33.08
2011-04-28 01:00:00,13.9
2011-04-28 02:00:00,7.98
2011-04-28 03:00:00,5.21
2011-04-28 04:00:00,4.62
2011-04-28 05:00:00,8.2
2011-04-28 06:00:00,53.47
2011-04-28 07:00:00,197.78
2011-04-28 08:00:00,354.87
2011-04-28 09:00:00,146.91
2011-04-28 10:00:00,105.7
2011-04-28 11:00:00,101.68
2011-04-28 12:00:00,106.02
2011-04-28 13:00:00,111.65
2011-04-28 14:00:00,106.51
2011-04-28 15:00:00,135.07
2011-04-28 16:00:00,182.39
2011-04-28 17:00:00,365.23
2011-04-28 18:00:00,358.08
2011-04-28 19:00:00,263.02
2011-04-28 20:00:00,183.57
2011-04-28 21:00:00,131.95
2011-04-28 22:00:00,110.27
2011-04-28 23:00:00,79.87
2011-04-29 00:00:00,43.42
2011-04-29 01:00:00,22.07
2011-04-29 02:00:00,14.41
2011-04-29 03:00:00,7.3
2011-04-29 04:00:00,5.88
2011-04-29 05:00:00,12.55
2011-04-29 06:00:00,53.35
2011-04-29 07:00:00,200.31
2011-04-29 08:00:00,345.88
2011-04-29 09:00:00,191.8
2011-04-29 10:00:00,143.29
2011-04-29 11:00:00,167.45
2011-04-29 12:00:00,196.02
2011-04-29 13:00:00,195.31
2011-04-29 14:00:00,209.89
2011-04-29 15:00:00,186.34
2011-04-29 16:00:00,198.46
2011-04-29 17:00:00,329.72
2011-04-29 18:00:00,327.24
2011-04-29 19:00:00,211.02
2011-04-29 20:00:00,155.05
2011-04-29 21:00:00,124.74
2011-04-29 22:00:00,86.18
2011-04-29 23:00:00,48.39
2011-04-30 00:00:00,34.85
2011-04-30 01:00:00,31.29
2011-04-30 02:00:00,26.14
2011-04-30 03:00:00,17.8
2011-04-30 04:00:00,6.43
2011-04-30 05:00:00,6.12
2011-04-30 06:00:00,21.97
2011-04-30 07:00:00,34.12
2011-04-30 08:00:00,63.12
2011-04-30 09:00:00,164.07
2011-04-30 10:00:00,223.25
2011-04-30 11:00:00,259.56
2011-04-30 12:00:00,283.58
2011-04-30 13:00:00,283.67
2011-04-30 14:00:00,278.17
2011-04-30 15:00:00,287.44
2011-04-30 16:00:00,292.64
2011-04-30 17:00:00,313.39
2011-04-30 18:00:00,294.85
2011-04-30 19:00:00,224.79
2011-04-30 20:00:00,134.02
2011-04-30 21:00:00,99.92
2011-04-30 22:00:00,75.31
2011-04-30 23:00:00,54.69
2011-05-20 00:00:00,41.52
2011-05-20 01:00:00,19.44
2011-05-20 02:00:00,11.57
2011-05-20 03:00:00,5.59
2011-05-20 04:00:00,5.27
2011-05-20 05:00:00,23.48
2011-05-20 06:00:00,87.28
2011-05-20 07:00:00,268.36
2011-05-20 08:00:00,450.58
2011-05-20 09:00:00,216.93
2011-05-20 10:00:00,159.57
2011-05-20 11:00:00,173.07
2011-05-20 12:00:00,248.5
2011-05-20 13:00:00,222.02
2011-05-20 14:00:00,246.64
2011-05-20 15:00:00,251.5
2011-05-20 16:00:00,352.38
2011-05-20 17:00:00,461.39
2011-05-20 18:00:00,492.07
2011-05-20 19:00:00,325.19
2011-05-20 20:00:00,221.23
2011-05-20 21:00:00,197.13
2011-05-20 22:00:00,145.85
2011-05-20 23:00:00,113.29
2011-05-21 00:00:00,94.31
2011-05-21 01:00:00,70.835
2011-05-21 02:00:00,57.71
2011-05-21 03:00:00,26.63
2011-05-21 04:00:00,7.77
2011-05-21 05:00:00,8.95
2011-05-21 06:00:00,20.81
2011-05-21 07:00:00,51.65
2011-05-21 08:00:00,123.76
2011-05-21 09:00:00,210.93
2011-05-21 10:00:00,273.16
2011-05-21 11:00:00,375.48
2011-05-21 12:00:00,385.35
2011-05-21 13:00:00,401.16
2011-05-21 14:00:00,396.41
2011-05-21 15:00:00,406.08
2011-05-21 16:00:00,402.79
2011-05-21 17:00:00,353.08
2011-05-21 18:00:00,350.83
2011-05-21 19:00:00,331.79
2011-05-21 20:00:00,223.55
2011-05-21 21:00:00,201.54
2011-05-21 22:00:00,146.24
2011-05-21 23:00:00,115.32
2011-05-22 00:00:00,102.69
2011-05-22 01:00:00,71.46
2011-05-22 02:00:00,54.94
2011-05-22 03:00:00,29.39
2011-05-22 04:00:00,11.27
2011-05-22 05:00:00,12.11
2011-05-22 06:00:00,14.17
2011-05-22 07:00:00,43.39
2011-05-22 08:00:00,89.11
2011-05-22 09:00:00,175.79
2011-05-22 10:00:00,264.29
2011-05-22 11:00:00,370.75
2011-05-22 12:00:00,379.26
2011-05-22 13:00:00,382.89
2011-05-22 14:00:00,335.99
2011-05-22 15:00:00,395.56
2011-05-22 16:00:00,385.04
2011-05-22 17:00:00,360.5866666666667
2011-05-22 18:00:00,352.405
2011-05-22 19:00:00,309.82
2011-05-22 20:00:00,240.95
2011-05-22 21:00:00,175.63
2011-05-22 22:00:00,125.88
2011-05-22 23:00:00,98.68
2011-05-23 00:00:00,28.74
2011-05-23 01:00:00,15.49
2011-05-23 02:00:00,6.4
2011-05-23 03:00:00,4.15
2011-05-23 04:00:00,5.24
2011-05-23 05:00:00,18.7
2011-05-23 06:00:00,94.63
2011-05-23 07:00:00,246.82
2011-05-23 08:00:00,392.02
2011-05-23 09:00:00,193.61
2011-05-23 10:00:00,120.23
2011-05-23 11:00:00,147.79
2011-05-23 12:00:00,184.4
2011-05-23 13:00:00,184.77
2011-05-23 14:00:00,161.52
2011-05-23 15:00:00,164.45
2011-05-23 16:00:00,278.58
2011-05-23 17:00:00,477.1
2011-05-23 18:00:00,493.81
2011-05-23 19:00:00,378.57
2011-05-23 20:00:00,230.83
2011-05-23 21:00:00,126.51
2011-05-23 22:00:00,129.11
2011-05-23 23:00:00,66.86
2011-05-24 00:00:00,23.72
2011-05-24 01:00:00,12.68
2011-05-24 02:00:00,6.96
2011-05-24 03:00:00,4.37
2011-05-24 04:00:00,5.47
2011-05-24 05:00:00,18.65
2011-05-24 06:00:00,109.27
2011-05-24 07:00:00,175.64
2011-05-24 08:00:00,317.98
2011-05-24 09:00:00,203.61
2011-05-24 10:00:00,123.3
2011-05-24 11:00:00,144.88
2011-05-24 12:00:00,177.96
2011-05-24 13:00:00,189.6
2011-05-24 14:00:00,161.34
2011-05-24 15:00:00,173.86
2011-05-24 16:00:00,286.68
2011-05-24 17:00:00,471.64
2011-05-24 18:00:00,506.86
2011-05-24 19:00:00,367.97
2011-05-24 20:00:00,282.0
2011-05-24 21:00:00,217.94
2011-05-24 22:00:00,81.81
2011-05-24 23:00:00,76.59
2011-05-25 00:00:00,25.69
2011-05-25 01:00:00,12.46
2011-05-25 02:00:00,8.15
2011-05-25 03:00:00,4.59
2011-05-25 04:00:00,4.87
2011-05-25 05:00:00,21.89
2011-05-25 06:00:00,101.14
2011-05-25 07:00:00,308.8
2011-05-25 08:00:00,426.11
2011-05-25 09:00:00,210.74
2011-05-25 10:00:00,129.86
2011-05-25 11:00:00,142.68
2011-05-25 12:00:00,202.61
2011-05-25 13:00:00,191.52
2011-05-25 14:00:00,160.36
2011-05-25 15:00:00,167.56
2011-05-25 16:00:00,287.68
2011-05-25 17:00:00,516.76
2011-05-25 18:00:00,497.34
2011-05-25 19:00:00,388.37
2011-05-25 20:00:00,313.04
2011-05-25 21:00:00,205.51
2011-05-25 22:00:00,160.5
2011-05-25 23:00:00,83.38
2011-05-26 00:00:00,57.06
2011-05-26 01:00:00,26.24
2011-05-26 02:00:00,11.91
2011-05-26 03:00:00,5.24
2011-05-26 04:00:00,5.93
2011-05-26 05:00:00,19.52
2011-05-26 06:00:00,95.0
2011-05-26 07:00:00,248.99
2011-05-26 08:00:00,438.64
2011-05-26 09:00:00,209.03
2011-05-26 10:00:00,114.68
2011-05-26 11:00:00,151.25
2011-05-26 12:00:00,190.9
2011-05-26 13:00:00,170.27
2011-05-26 14:00:00,160.8
2011-05-26 15:00:00,162.66
2011-05-26 16:00:00,259.72
2011-05-26 17:00:00,502.64
2011-05-26 18:00:00,465.55
2011-05-26 19:00:00,352.15
2011-05-26 20:00:00,292.64
2011-05-26 21:00:00,200.5
2011-05-26 22:00:00,149.08
2011-05-26 23:00:00,116.8
2011-05-27 00:00:00,63.96
2011-05-27 01:00:00,26.26
2011-05-27 02:00:00,15.32
2011-05-27 03:00:00,6.18
2011-05-27 04:00:00,5.81
2011-05-27 05:00:00,25.82
2011-05-27 06:00:00,101.96
2011-05-27 07:00:00,273.54
2011-05-27 08:00:00,454.09
2011-05-27 09:00:00,218.62
2011-05-27 10:00:00,153.39
2011-05-27 11:00:00,164.77
2011-05-27 12:00:00,223.42
2011-05-27 13:00:00,218.92
2011-05-27 14:00:00,215.02
2011-05-27 15:00:00,220.93
2011-05-27 16:00:00,328.9
2011-05-27 17:00:00,525.29
2011-05-27 18:00:00,440.31
2011-05-27 19:00:00,303.42
2011-05-27 20:00:00,216.14
2011-05-27 21:00:00,169.13
2011-05-27 22:00:00,145.36
2011-05-27 23:00:00,115.97
2011-05-28 00:00:00,100.51
2011-05-28 01:00:00,85.99
2011-05-28 02:00:00,56.09
2011-05-28 03:00:00,27.21
2011-05-28 04:00:00,9.66
2011-05-28 05:00:00,11.49
2011-05-28 06:00:00,24.04
2011-05-28 07:00:00,48.98
2011-05-28 08:00:00,111.86
2011-05-28 09:00:00,209.54
2011-05-28 10:00:00,280.67
2011-05-28 11:00:00,375.89
2011-05-28 12:00:00,392.8
2011-05-28 13:00:00,403.88
2011-05-28 14:00:00,403.37
2011-05-28 15:00:00,415.23
2011-05-28 16:00:00,406.94
2011-05-28 17:00:00,394.23166666666674
2011-05-28 18:00:00,344.14
2011-05-28 19:00:00,285.67
2011-05-28 20:00:00,273.08
2011-05-28 21:00:00,202.77
2011-05-28 22:00:00,174.4
2011-05-28 23:00:00,142.17
2011-05-29 00:00:00,108.8
2011-05-29 01:00:00,87.09
2011-05-29 02:00:00,58.5
2011-05-29 03:00:00,27.07
2011-05-29 04:00:00,9.73
2011-05-29 05:00:00,12.82
2011-05-29 06:00:00,14.82
2011-05-29 07:00:00,32.28
2011-05-29 08:00:00,84.46
2011-05-29 09:00:00,127.46
2011-05-29 10:00:00,219.4
2011-05-29 11:00:00,272.96
2011-05-29 12:00:00,336.17
2011-05-29 13:00:00,411.23
2011-05-29 14:00:00,381.08
2011-05-29 15:00:00,383.79
2011-05-29 16:00:00,344.91
2011-05-29 17:00:00,348.635
2011-05-29 18:00:00,250.65
2011-05-29 19:00:00,259.41
2011-05-29 20:00:00,225.63
2011-05-29 21:00:00,162.04
2011-05-29 22:00:00,120.8
2011-05-29 23:00:00,103.2
2011-05-30 00:00:00,105.34
2011-05-30 01:00:00,83.52
2011-05-30 02:00:00,53.08
2011-05-30 03:00:00,25.96
2011-05-30 04:00:00,14.89
2011-05-30 05:00:00,10.49
2011-05-30 06:00:00,43.96
2011-05-30 07:00:00,65.64
2011-05-30 08:00:00,128.86
2011-05-30 09:00:00,218.78
2011-05-30 10:00:00,289.86
2011-05-30 11:00:00,365.65
2011-05-30 12:00:00,369.67
2011-05-30 13:00:00,368.57
2011-05-30 14:00:00,368.35
2011-05-30 15:00:00,354.67
2011-05-30 16:00:00,346.02
2011-05-30 17:00:00,443.315
2011-05-30 18:00:00,429.46
2011-05-30 19:00:00,332.56
2011-05-30 20:00:00,342.51
2011-05-30 21:00:00,338.9
2011-05-30 22:00:00,256.83
2011-05-30 23:00:00,99.51
2011-05-31 00:00:00,31.58
2011-05-31 01:00:00,18.09
2011-05-31 02:00:00,7.93
2011-05-31 03:00:00,3.91
2011-05-31 04:00:00,5.58
2011-05-31 05:00:00,20.4
2011-05-31 06:00:00,108.58
2011-05-31 07:00:00,292.98
2011-05-31 08:00:00,447.63
2011-05-31 09:00:00,188.74
2011-05-31 10:00:00,128.19
2011-05-31 11:00:00,129.24
2011-05-31 12:00:00,154.93
2011-05-31 13:00:00,148.6
2011-05-31 14:00:00,139.87
2011-05-31 15:00:00,146.76
2011-05-31 16:00:00,238.54
2011-05-31 17:00:00,510.83
2011-05-31 18:00:00,507.55
2011-05-31 19:00:00,371.93
2011-05-31 20:00:00,289.26
2011-05-31 21:00:00,210.25
2011-05-31 22:00:00,143.16
2011-05-31 23:00:00,75.32
2011-06-20 00:00:00,30.65
2011-06-20 01:00:00,15.52
2011-06-20 02:00:00,7.96
2011-06-20 03:00:00,3.91
2011-06-20 04:00:00,4.7
2011-06-20 05:00:00,18.99
2011-06-20 06:00:00,96.98
2011-06-20 07:00:00,147.08
2011-06-20 08:00:00,304.3
2011-06-20 09:00:00,205.77
2011-06-20 10:00:00,113.81
2011-06-20 11:00:00,128.11
2011-06-20 12:00:00,176.87
2011-06-20 13:00:00,180.58
2011-06-20 14:00:00,168.95
2011-06-20 15:00:00,165.21
2011-06-20 16:00:00,285.94
2011-06-20 17:00:00,499.39
2011-06-20 18:00:00,534.5
2011-06-20 19:00:00,396.07
2011-06-20 20:00:00,300.31
2011-06-20 21:00:00,198.8
2011-06-20 22:00:00,124.42
2011-06-20 23:00:00,84.28
2011-06-21 00:00:00,29.7
2011-06-21 01:00:00,11.56
2011-06-21 02:00:00,6.24
2011-06-21 03:00:00,4.76
2011-06-21 04:00:00,4.91
2011-06-21 05:00:00,19.46
2011-06-21 06:00:00,117.55
2011-06-21 07:00:00,278.57
2011-06-21 08:00:00,429.25
2011-06-21 09:00:00,198.16
2011-06-21 10:00:00,117.17
2011-06-21 11:00:00,124.65
2011-06-21 12:00:00,167.4
2011-06-21 13:00:00,164.29
2011-06-21 14:00:00,154.83
2011-06-21 15:00:00,165.43
2011-06-21 16:00:00,278.57
2011-06-21 17:00:00,547.63
2011-06-21 18:00:00,493.93
2011-06-21 19:00:00,347.73
2011-06-21 20:00:00,249.01
2011-06-21 21:00:00,223.25
2011-06-21 22:00:00,158.22
2011-06-21 23:00:00,76.2
2011-06-22 00:00:00,33.72
2011-06-22 01:00:00,18.95
2011-06-22 02:00:00,8.53
2011-06-22 03:00:00,5.44
2011-06-22 04:00:00,5.72
2011-06-22 05:00:00,24.38
2011-06-22 06:00:00,109.81
2011-06-22 07:00:00,300.5
2011-06-22 08:00:00,438.08
2011-06-22 09:00:00,193.67
2011-06-22 10:00:00,125.23
2011-06-22 11:00:00,141.01
2011-06-22 12:00:00,169.24
2011-06-22 13:00:00,161.31
2011-06-22 14:00:00,157.28
2011-06-22 15:00:00,159.78
2011-06-22 16:00:00,255.19
2011-06-22 17:00:00,495.93
2011-06-22 18:00:00,484.28
2011-06-22 19:00:00,370.25
2011-06-22 20:00:00,288.13
2011-06-22 21:00:00,225.24
2011-06-22 22:00:00,168.87
2011-06-22 23:00:00,95.26
2011-06-23 00:00:00,42.39
2011-06-23 01:00:00,20.86
2011-06-23 02:00:00,10.11
2011-06-23 03:00:00,4.77
2011-06-23 04:00:00,6.05
2011-06-23 05:00:00,25.73
2011-06-23 06:00:00,120.12
2011-06-23 07:00:00,319.15
2011-06-23 08:00:00,434.09
2011-06-23 09:00:00,200.94
2011-06-23 10:00:00,126.02
2011-06-23 11:00:00,148.6
2011-06-23 12:00:00,168.15
2011-06-23 13:00:00,180.87
2011-06-23 14:00:00,160.43
2011-06-23 15:00:00,170.85
2011-06-23 16:00:00,285.86
2011-06-23 17:00:00,469.24
2011-06-23 18:00:00,495.39
2011-06-23 19:00:00,366.81
2011-06-23 20:00:00,299.46
2011-06-23 21:00:00,217.6
2011-06-23 22:00:00,167.85
2011-06-23 23:00:00,121.95
2011-06-24 00:00:00,55.34
2011-06-24 01:00:00,23.31
2011-06-24 02:00:00,11.84
2011-06-24 03:00:00,5.66
2011-06-24 04:00:00,5.59
2011-06-24 05:00:00,25.18
2011-06-24 06:00:00,101.09
2011-06-24 07:00:00,284.99
2011-06-24 08:00:00,449.04
2011-06-24 09:00:00,226.6
2011-06-24 10:00:00,142.08
2011-06-24 11:00:00,162.84
2011-06-24 12:00:00,218.54
2011-06-24 13:00:00,213.4
2011-06-24 14:00:00,224.68
2011-06-24 15:00:00,217.85
2011-06-24 16:00:00,345.23
2011-06-24 17:00:00,564.15
2011-06-24 18:00:00,489.93
2011-06-24 19:00:00,382.16
2011-06-24 20:00:00,290.0
2011-06-24 21:00:00,238.06
2011-06-24 22:00:00,199.8
2011-06-24 23:00:00,146.06
2011-06-25 00:00:00,125.67
2011-06-25 01:00:00,85.42
2011-06-25 02:00:00,61.34
2011-06-25 03:00:00,33.55
2011-06-25 04:00:00,9.1
2011-06-25 05:00:00,10.02
2011-06-25 06:00:00,33.06
2011-06-25 07:00:00,64.7
2011-06-25 08:00:00,159.26
2011-06-25 09:00:00,214.21
2011-06-25 10:00:00,297.98
2011-06-25 11:00:00,383.97
2011-06-25 12:00:00,433.55
2011-06-25 13:00:00,429.06
2011-06-25 14:00:00,421.2
2011-06-25 15:00:00,416.29
2011-06-25 16:00:00,416.0
2011-06-25 17:00:00,402.29
2011-06-25 18:00:00,396.8766666666667
2011-06-25 19:00:00,348.71
2011-06-25 20:00:00,290.64
2011-06-25 21:00:00,235.08
2011-06-25 22:00:00,199.85
2011-06-25 23:00:00,144.37
2011-06-26 00:00:00,100.04
2011-06-26 01:00:00,91.07
2011-06-26 02:00:00,70.61
2011-06-26 03:00:00,34.17
2011-06-26 04:00:00,12.79
2011-06-26 05:00:00,14.22
2011-06-26 06:00:00,26.54
2011-06-26 07:00:00,51.11
2011-06-26 08:00:00,104.7
2011-06-26 09:00:00,184.68
2011-06-26 10:00:00,290.51
2011-06-26 11:00:00,391.18
2011-06-26 12:00:00,416.02
2011-06-26 13:00:00,411.2
2011-06-26 14:00:00,413.38
2011-06-26 15:00:00,412.22
2011-06-26 16:00:00,401.96
2011-06-26 17:00:00,357.7425
2011-06-26 18:00:00,358.36666666666673
2011-06-26 19:00:00,326.34
2011-06-26 20:00:00,242.59
2011-06-26 21:00:00,193.9
2011-06-26 22:00:00,193.18
2011-06-26 23:00:00,88.72
2011-06-27 00:00:00,44.02
2011-06-27 01:00:00,11.58
2011-06-27 02:00:00,10.48
2011-06-27 03:00:00,4.93
2011-06-27 04:00:00,5.47
2011-06-27 05:00:00,20.23
2011-06-27 06:00:00,112.68
2011-06-27 07:00:00,310.99
2011-06-27 08:00:00,392.0
2011-06-27 09:00:00,200.17
2011-06-27 10:00:00,118.39
2011-06-27 11:00:00,149.69
2011-06-27 12:00:00,185.98
2011-06-27 13:00:00,176.47
2011-06-27 14:00:00,165.27
2011-06-27 15:00:00,164.49
2011-06-27 16:00:00,288.36
2011-06-27 17:00:00,549.97
2011-06-27 18:00:00,516.51
2011-06-27 19:00:00,395.32
2011-06-27 20:00:00,315.46
2011-06-27 21:00:00,192.62
2011-06-27 22:00:00,136.82
2011-06-27 23:00:00,74.57
2011-06-28 00:00:00,30.09
2011-06-28 01:00:00,19.22
2011-06-28 02:00:00,10.26
2011-06-28 03:00:00,5.75
2011-06-28 04:00:00,6.34
2011-06-28 05:00:00,22.77
2011-06-28 06:00:00,112.41
2011-06-28 07:00:00,298.49
2011-06-28 08:00:00,431.15
2011-06-28 09:00:00,201.81
2011-06-28 10:00:00,117.77
2011-06-28 11:00:00,142.13
2011-06-28 12:00:00,169.18
2011-06-28 13:00:00,166.27
2011-06-28 14:00:00,151.69
2011-06-28 15:00:00,154.06
2011-06-28 16:00:00,241.03
2011-06-28 17:00:00,429.07
2011-06-28 18:00:00,407.04
2011-06-28 19:00:00,356.42
2011-06-28 20:00:00,300.3
2011-06-28 21:00:00,206.54
2011-06-28 22:00:00,158.26
2011-06-28 23:00:00,91.66
2011-06-29 00:00:00,32.3
2011-06-29 01:00:00,18.65
2011-06-29 02:00:00,6.72
2011-06-29 03:00:00,5.04
2011-06-29 04:00:00,5.48
2011-06-29 05:00:00,28.07
2011-06-29 06:00:00,111.11
2011-06-29 07:00:00,303.46
2011-06-29 08:00:00,471.73
2011-06-29 09:00:00,206.43
2011-06-29 10:00:00,119.38
2011-06-29 11:00:00,156.34
2011-06-29 12:00:00,198.57
2011-06-29 13:00:00,194.66
2011-06-29 14:00:00,162.56
2011-06-29 15:00:00,172.53
2011-06-29 16:00:00,299.85
2011-06-29 17:00:00,565.34
2011-06-29 18:00:00,542.8
2011-06-29 19:00:00,389.01
2011-06-29 20:00:00,301.27
2011-06-29 21:00:00,238.33
2011-06-29 22:00:00,164.02
2011-06-29 23:00:00,96.6
2011-06-30 00:00:00,46.02
2011-06-30 01:00:00,20.15
2011-06-30 02:00:00,7.8
2011-06-30 03:00:00,5.95
2011-06-30 04:00:00,5.48
2011-06-30 05:00:00,27.58
2011-06-30 06:00:00,118.45
2011-06-30 07:00:00,330.56
2011-06-30 08:00:00,468.57
2011-06-30 09:00:00,213.43
2011-06-30 10:00:00,129.14
2011-06-30 11:00:00,157.07
2011-06-30 12:00:00,203.53
2011-06-30 13:00:00,196.96
2011-06-30 14:00:00,162.38
2011-06-30 15:00:00,179.01
2011-06-30 16:00:00,290.91
2011-06-30 17:00:00,576.21
2011-06-30 18:00:00,551.93
2011-06-30 19:00:00,385.15
2011-06-30 20:00:00,303.65
2011-06-30 21:00:00,233.72
2011-06-30 22:00:00,165.15
2011-06-30 23:00:00,124.92
2011-07-20 00:00:00,31.19
2011-07-20 01:00:00,16.63
2011-07-20 02:00:00,6.35
2011-07-20 03:00:00,5.38
2011-07-20 04:00:00,6.14
2011-07-20 05:00:00,30.92
2011-07-20 06:00:00,123.82
2011-07-20 07:00:00,296.38
2011-07-20 08:00:00,430.89
2011-07-20 09:00:00,201.45
2011-07-20 10:00:00,113.21
2011-07-20 11:00:00,133.52
2011-07-20 12:00:00,165.81
2011-07-20 13:00:00,157.97
2011-07-20 14:00:00,149.82
2011-07-20 15:00:00,155.79
2011-07-20 16:00:00,249.01
2011-07-20 17:00:00,508.78
2011-07-20 18:00:00,505.7
2011-07-20 19:00:00,377.41
2011-07-20 20:00:00,291.91
2011-07-20 21:00:00,212.27
2011-07-20 22:00:00,167.2
2011-07-20 23:00:00,110.42
2011-07-21 00:00:00,44.3
2011-07-21 01:00:00,17.82
2011-07-21 02:00:00,6.51
2011-07-21 03:00:00,5.21
2011-07-21 04:00:00,5.22
2011-07-21 05:00:00,20.71
2011-07-21 06:00:00,121.77
2011-07-21 07:00:00,304.17
2011-07-21 08:00:00,433.26
2011-07-21 09:00:00,195.25
2011-07-21 10:00:00,118.62
2011-07-21 11:00:00,130.09
2011-07-21 12:00:00,149.34
2011-07-21 13:00:00,145.15
2011-07-21 14:00:00,140.83
2011-07-21 15:00:00,142.59
2011-07-21 16:00:00,234.83
2011-07-21 17:00:00,458.01
2011-07-21 18:00:00,462.28
2011-07-21 19:00:00,376.61
2011-07-21 20:00:00,282.52
2011-07-21 21:00:00,219.07
2011-07-21 22:00:00,169.23
2011-07-21 23:00:00,121.96
2011-07-22 00:00:00,59.03
2011-07-22 01:00:00,31.02
2011-07-22 02:00:00,20.64
2011-07-22 03:00:00,6.36
2011-07-22 04:00:00,7.36
2011-07-22 05:00:00,24.28
2011-07-22 06:00:00,106.39
2011-07-22 07:00:00,280.97
2011-07-22 08:00:00,458.82
2011-07-22 09:00:00,219.64
2011-07-22 10:00:00,140.78
2011-07-22 11:00:00,162.25
2011-07-22 12:00:00,193.41
2011-07-22 13:00:00,191.79
2011-07-22 14:00:00,192.79
2011-07-22 15:00:00,177.79
2011-07-22 16:00:00,308.59
2011-07-22 17:00:00,477.6
2011-07-22 18:00:00,457.2
2011-07-22 19:00:00,345.82
2011-07-22 20:00:00,278.62
2011-07-22 21:00:00,218.48
2011-07-22 22:00:00,196.87
2011-07-22 23:00:00,146.8
2011-07-23 00:00:00,108.57
2011-07-23 01:00:00,86.93
2011-07-23 02:00:00,68.11
2011-07-23 03:00:00,29.71
2011-07-23 04:00:00,10.05
2011-07-23 05:00:00,10.0
2011-07-23 06:00:00,34.09
2011-07-23 07:00:00,69.19
2011-07-23 08:00:00,161.6
2011-07-23 09:00:00,221.2
2011-07-23 10:00:00,291.12
2011-07-23 11:00:00,324.98
